council_area,health_board,pct_school_attend,alcohol,pct_income_deprived,pct_employment_deprived,mortality,drugs,pct_depress,pct_low_bw,hosp_emerg,pct_no_heating,pct_overcrowded,simd_2016_quintile,urban
City of Edinburgh,Lothian,76,31,7,4,121,0,12,11,99,3,12.43,4,1
City of Edinburgh,Lothian,88,56,11,8,90,36,19,5,98,1,12.21,3,1
City of Edinburgh,Lothian,91,9,5,5,50,0,14,11,79,0,8.26,4,1
City of Edinburgh,Lothian,78,160,25,22,106,148,22,5,138,1,16.87,1,1
City of Edinburgh,Lothian,74,165,30,25,202,454,24,4,102,1,18.06,1,1
City of Edinburgh,Lothian,65,460,33,25,263,566,17,0,155,1,19.52,1,1
City of Edinburgh,Lothian,71,235,32,26,192,154,19,16,189,2,20.22,1,1
City of Edinburgh,Lothian,76,42,6,5,73,28,13,3,64,1,23.81,4,1
City of Edinburgh,Lothian,68,240,29,24,148,485,21,2,191,1,21.85,1,1
City of Edinburgh,Lothian,67,207,20,17,102,68,22,5,131,3,17.32,1,1
City of Edinburgh,Lothian,65,117,22,16,148,303,21,4,131,3,15.49,1,1
City of Edinburgh,Lothian,64,117,24,20,153,215,20,0,150,3,18.84,1,1
City of Edinburgh,Lothian,72,84,13,8,131,76,14,15,96,8,11.14,2,1
City of Edinburgh,Lothian,78,34,18,13,59,0,16,5,88,0,7.58,2,1
City of Edinburgh,Lothian,70,74,10,6,81,18,12,0,88,0,28.54,3,1
City of Edinburgh,Lothian,66,100,18,13,152,67,21,5,146,1,19.87,2,1
City of Edinburgh,Lothian,67,531,45,45,233,1167,29,8,170,6,19.16,1,1
City of Edinburgh,Lothian,70,247,35,26,151,171,24,13,155,1,24.53,1,1
City of Edinburgh,Lothian,72,139,23,21,173,205,17,8,119,4,27.06,1,1
City of Edinburgh,Lothian,74,112,17,9,118,140,12,6,80,2,26.21,2,1
City of Edinburgh,Lothian,74,246,26,22,132,72,21,3,168,1,24.93,1,1
City of Edinburgh,Lothian,73,181,18,16,136,296,15,8,137,2,13.26,2,1
City of Edinburgh,Lothian,93,16,2,3,75,0,13,4,77,2,6.05,5,1
City of Edinburgh,Lothian,94,12,1,2,73,0,9,12,60,1,0,5,1
City of Edinburgh,Lothian,91,162,6,5,69,71,14,0,78,3,11.31,4,1
City of Edinburgh,Lothian,91,26,4,4,55,0,11,6,64,1,2.8,5,1
City of Edinburgh,Lothian,90,36,3,3,79,45,12,6,70,1,5.76,5,1
City of Edinburgh,Lothian,97,15,1,1,53,0,11,0,53,1,0.63,5,1
City of Edinburgh,Lothian,95,28,3,3,62,109,10,13,61,1,2.38,5,1
City of Edinburgh,Lothian,90,26,3,3,71,0,11,8,53,2,5.78,5,1
City of Edinburgh,Lothian,96,16,1,1,71,0,9,0,46,0,1.82,5,1
City of Edinburgh,Lothian,96,9,3,2,61,0,10,0,56,1,2.47,5,1
City of Edinburgh,Lothian,96,6,1,3,53,0,9,10,54,0,2.3,5,1
City of Edinburgh,Lothian,91,41,2,3,59,0,11,0,53,1,5.15,5,1
City of Edinburgh,Lothian,93,14,3,3,63,0,12,0,60,0,3.67,5,1
City of Edinburgh,Lothian,87,13,3,5,60,45,12,3,70,2,4.01,5,1
City of Edinburgh,Lothian,86,72,13,11,83,65,18,0,96,2,11.47,3,1
City of Edinburgh,Lothian,84,89,8,8,91,31,13,4,98,1,12.09,3,1
City of Edinburgh,Lothian,71,268,19,18,90,230,21,2,121,3,16.55,1,1
City of Edinburgh,Lothian,61,340,23,19,141,487,24,2,118,2,18.06,1,1
City of Edinburgh,Lothian,69,122,16,13,97,130,20,9,98,3,10.74,2,1
City of Edinburgh,Lothian,77,109,15,16,106,134,18,0,117,1,10.25,2,1
City of Edinburgh,Lothian,86,78,5,5,52,0,14,0,71,2,9.42,4,1
City of Edinburgh,Lothian,89,63,6,6,69,0,14,9,56,4,11.28,4,1
City of Edinburgh,Lothian,80,49,12,12,66,89,16,3,78,0,9.9,3,1
City of Edinburgh,Lothian,86,108,15,13,94,32,17,3,97,1,13.16,2,1
City of Edinburgh,Lothian,85,39,8,9,78,0,16,0,70,1,12.92,3,1
City of Edinburgh,Lothian,93,23,2,1,26,0,8,6,55,1,8.95,5,1
City of Edinburgh,Lothian,86,27,3,4,47,41,13,0,49,2,12.73,5,1
City of Edinburgh,Lothian,94,36,2,3,54,0,13,6,72,1,3.73,5,1
City of Edinburgh,Lothian,91,45,2,3,57,40,14,0,75,1,2.17,5,1
City of Edinburgh,Lothian,96,9,1,1,74,0,8,0,62,1,0.95,5,1
City of Edinburgh,Lothian,94,6,2,4,64,0,14,0,66,1,2.7,5,1
City of Edinburgh,Lothian,87,8,3,4,62,0,11,0,78,0,2.2,5,1
City of Edinburgh,Lothian,94,50,3,3,56,134,12,4,50,0,2.01,5,1
City of Edinburgh,Lothian,92,45,2,2,63,0,12,0,74,0,3.01,5,1
City of Edinburgh,Lothian,91,53,4,6,66,60,16,0,76,1,6.71,4,1
City of Edinburgh,Lothian,94,17,2,2,72,0,11,0,51,1,3.75,5,1
City of Edinburgh,Lothian,97,0,2,2,48,0,7,3,42,1,0.43,5,1
City of Edinburgh,Lothian,95,36,1,1,97,0,12,0,51,1,1.7,5,1
City of Edinburgh,Lothian,94,27,4,6,120,0,11,10,69,1,10.45,4,1
City of Edinburgh,Lothian,90,19,4,4,75,0,14,6,77,2,8.84,5,1
City of Edinburgh,Lothian,86,102,14,11,96,93,20,0,121,2,12.5,3,1
City of Edinburgh,Lothian,97,9,1,2,59,0,9,0,48,1,6.1,5,1
City of Edinburgh,Lothian,85,0,2,3,61,0,13,0,71,1,6.12,5,1
City of Edinburgh,Lothian,83,16,5,3,76,0,13,5,58,2,15.86,4,1
City of Edinburgh,Lothian,80,79,11,5,81,0,13,0,71,1,9.29,3,1
City of Edinburgh,Lothian,78,89,13,5,65,87,16,3,106,1,14.51,3,1
City of Edinburgh,Lothian,94,32,2,3,67,0,12,10,77,1,3.81,5,1
City of Edinburgh,Lothian,80,41,15,7,74,0,16,6,82,2,14.7,3,1
City of Edinburgh,Lothian,80,62,11,10,63,96,16,0,78,4,14.77,3,1
City of Edinburgh,Lothian,77,107,11,6,134,99,15,0,104,3,10.04,3,1
City of Edinburgh,Lothian,87,21,7,6,65,36,12,0,88,3,11.19,4,1
City of Edinburgh,Lothian,94,24,4,5,50,0,12,5,67,1,7.73,5,1
City of Edinburgh,Lothian,94,60,2,4,57,0,15,4,64,0,8.88,5,1
City of Edinburgh,Lothian,84,78,8,6,152,26,19,3,94,2,12.65,4,1
City of Edinburgh,Lothian,85,35,3,3,71,0,15,9,81,3,19.3,4,1
City of Edinburgh,Lothian,88,13,2,3,64,0,14,4,52,4,20.35,4,1
City of Edinburgh,Lothian,85,47,6,2,60,0,14,0,58,2,6.95,4,1
City of Edinburgh,Lothian,84,50,12,9,46,105,17,4,82,3,7.65,3,1
City of Edinburgh,Lothian,91,48,4,6,87,0,15,3,80,2,6.27,4,1
City of Edinburgh,Lothian,85,108,10,10,98,39,15,6,101,2,14.49,3,0
City of Edinburgh,Lothian,94,22,3,2,85,36,12,4,65,1,4.99,5,0
City of Edinburgh,Lothian,84,47,9,7,110,0,15,3,127,2,6.41,3,0
City of Edinburgh,Lothian,88,42,8,7,90,0,14,6,108,2,4.17,3,0
City of Edinburgh,Lothian,67,91,23,16,110,225,20,0,134,7,19.27,1,0
City of Edinburgh,Lothian,87,160,12,8,117,0,18,8,111,1,9.13,3,0
City of Edinburgh,Lothian,90,31,3,2,82,23,11,3,69,1,4.61,5,0
City of Edinburgh,Lothian,96,16,3,5,87,0,13,11,93,1,1.7,5,0
City of Edinburgh,Lothian,90,26,5,3,88,20,11,3,86,1,5.82,4,0
City of Edinburgh,Lothian,93,29,5,2,68,62,12,0,71,1,2.6,5,0
City of Edinburgh,Lothian,86,36,7,5,107,43,16,6,66,0,6.47,4,0
City of Edinburgh,Lothian,95,35,6,4,65,0,13,3,80,2,7.67,5,0
City of Edinburgh,Lothian,91,21,9,8,78,0,17,0,93,1,9.79,4,0
City of Edinburgh,Lothian,89,95,8,9,124,155,18,0,92,2,10.84,3,0
City of Edinburgh,Lothian,93,162,4,6,54,74,15,7,76,1,3.71,4,0
City of Edinburgh,Lothian,84,80,22,19,135,178,23,4,135,2,15.34,2,0
City of Edinburgh,Lothian,91,28,5,4,110,0,13,0,72,1,5.78,5,0
City of Edinburgh,Lothian,94,5,1,3,80,29,12,0,60,0,3.11,5,0
City of Edinburgh,Lothian,92,144,2,2,67,0,13,0,69,1,3.72,5,0
City of Edinburgh,Lothian,94,5,1,3,58,34,14,4,66,1,5.04,5,0
Na h-Eileanan an Iar,Western Isles,86,149,11,11,121,0,10,4,91,3,6.9,3,0
Na h-Eileanan an Iar,Western Isles,89,116,9,7,78,56,9,0,87,3,6.12,3,0
Na h-Eileanan an Iar,Western Isles,81,103,13,8,101,79,13,11,75,2,3.98,3,0
Na h-Eileanan an Iar,Western Isles,87,202,13,12,150,109,18,0,90,1,5.79,2,0
Na h-Eileanan an Iar,Western Isles,89,220,10,9,150,0,13,0,107,2,4.85,3,0
Na h-Eileanan an Iar,Western Isles,83,181,4,7,180,0,13,0,138,2,6.96,3,0
Na h-Eileanan an Iar,Western Isles,78,193,10,7,114,96,13,7,157,3,4.96,3,0
Na h-Eileanan an Iar,Western Isles,80,221,10,6,103,0,12,0,102,5,1.92,3,0
Na h-Eileanan an Iar,Western Isles,85,110,10,6,81,0,14,0,84,3,3.44,3,0
Na h-Eileanan an Iar,Western Isles,93,56,11,9,110,42,14,6,75,4,3.63,3,0
Na h-Eileanan an Iar,Western Isles,92,67,11,6,88,0,14,0,60,3,4.59,3,0
Na h-Eileanan an Iar,Western Isles,88,48,13,10,92,39,14,0,68,4,0.87,2,0
Na h-Eileanan an Iar,Western Isles,80,124,9,7,103,37,15,6,72,2,2.58,3,0
Na h-Eileanan an Iar,Western Isles,79,38,12,9,84,0,15,0,69,4,4.3,2,0
Na h-Eileanan an Iar,Western Isles,91,44,7,10,90,0,18,0,79,1,1.62,3,0
Na h-Eileanan an Iar,Western Isles,83,250,14,8,64,0,16,0,112,3,5.67,2,0
Na h-Eileanan an Iar,Western Isles,82,115,11,9,114,97,15,0,85,2,5.32,3,0
Na h-Eileanan an Iar,Western Isles,95,52,12,10,91,40,12,4,97,3,4.2,3,0
Na h-Eileanan an Iar,Western Isles,93,41,12,6,81,0,15,6,94,2,3.2,3,0
Na h-Eileanan an Iar,Western Isles,89,65,12,6,117,0,15,0,77,4,4.15,3,0
Na h-Eileanan an Iar,Western Isles,91,106,9,9,79,0,14,10,88,2,5.5,3,0
Na h-Eileanan an Iar,Western Isles,88,51,8,6,83,0,15,0,68,2,2.48,3,0
Na h-Eileanan an Iar,Western Isles,93,112,8,7,72,0,15,4,87,1,5.21,3,0
Na h-Eileanan an Iar,Western Isles,82,103,11,9,110,0,15,3,86,1,6.05,3,0
Na h-Eileanan an Iar,Western Isles,88,142,10,7,89,26,15,3,82,1,7.59,3,0
Na h-Eileanan an Iar,Western Isles,82,222,18,16,110,43,19,6,122,2,9.6,2,0
Na h-Eileanan an Iar,Western Isles,83,179,14,12,102,43,18,8,109,1,12.26,2,0
Na h-Eileanan an Iar,Western Isles,78,192,18,16,83,31,20,6,102,1,6.86,2,0
Na h-Eileanan an Iar,Western Isles,82,84,10,8,118,0,19,0,89,2,8.54,3,0
Na h-Eileanan an Iar,Western Isles,82,129,8,10,121,53,20,6,94,1,5,4,0
Na h-Eileanan an Iar,Western Isles,83,185,11,8,139,0,23,0,92,2,6.62,3,0
Na h-Eileanan an Iar,Western Isles,85,106,9,8,72,91,13,0,93,1,4.76,4,0
Na h-Eileanan an Iar,Western Isles,88,107,4,7,73,66,13,11,74,1,7.26,4,0
Na h-Eileanan an Iar,Western Isles,86,35,7,6,94,0,15,9,88,2,0.87,3,0
Na h-Eileanan an Iar,Western Isles,89,60,7,6,105,81,15,13,78,4,1.91,3,0
Na h-Eileanan an Iar,Western Isles,82,114,8,6,65,0,14,0,82,4,2.11,3,0
Falkirk,Forth Valley,87,52,11,12,67,0,20,3,87,1,7.61,3,1
Falkirk,Forth Valley,81,51,11,7,85,74,14,3,92,1,9.99,3,1
Falkirk,Forth Valley,83,21,10,7,103,0,18,0,73,0,5.69,4,1
Falkirk,Forth Valley,60,203,35,29,178,189,26,3,157,0,18.23,1,1
Falkirk,Forth Valley,81,33,11,9,100,0,19,10,95,1,14.75,3,1
Falkirk,Forth Valley,81,56,6,5,100,35,15,0,77,1,3.72,4,0
Falkirk,Forth Valley,71,54,19,18,137,57,24,4,100,0,14.44,2,1
Falkirk,Forth Valley,75,75,26,19,112,54,22,4,118,0,14.8,1,1
Falkirk,Forth Valley,88,65,17,14,118,70,25,5,140,1,7.25,2,1
Falkirk,Forth Valley,87,48,12,12,73,138,15,4,80,0,5.68,3,1
Falkirk,Forth Valley,94,36,3,2,95,0,11,5,58,0,3.93,5,1
Falkirk,Forth Valley,87,36,9,9,93,0,20,3,76,0,10.12,3,1
Falkirk,Forth Valley,67,38,19,17,124,309,22,3,108,0,8.81,2,1
Falkirk,Forth Valley,86,95,6,6,69,40,14,5,78,0,2.73,4,1
Falkirk,Forth Valley,81,88,14,11,99,0,23,4,80,0,9.43,2,1
Falkirk,Forth Valley,70,232,23,21,120,82,22,3,121,2,9.48,1,1
Falkirk,Forth Valley,74,98,16,15,72,0,23,7,103,0,8.95,2,1
Falkirk,Forth Valley,89,11,3,4,54,55,10,2,75,0,2.09,5,1
Falkirk,Forth Valley,81,44,14,10,114,97,21,11,98,1,9.72,3,1
Falkirk,Forth Valley,84,0,2,3,72,0,17,12,70,0,0.63,5,1
Falkirk,Forth Valley,86,7,5,6,75,97,17,4,72,0,5.42,4,1
Falkirk,Forth Valley,86,25,8,7,66,244,16,7,87,0,8.07,3,0
Falkirk,Forth Valley,90,17,5,5,124,0,13,11,62,1,4.17,4,1
Falkirk,Forth Valley,76,47,17,12,201,0,23,4,83,1,14.36,2,1
Falkirk,Forth Valley,79,78,20,15,145,41,17,12,117,0,13.45,2,1
Falkirk,Forth Valley,80,17,11,13,96,0,16,0,73,1,10.26,3,1
Falkirk,Forth Valley,90,15,6,7,91,27,15,2,74,2,6.75,4,1
Falkirk,Forth Valley,72,75,14,10,46,0,13,6,73,0,6.55,3,1
Falkirk,Forth Valley,90,13,0,1,111,0,11,3,63,0,0.85,5,1
Falkirk,Forth Valley,76,58,22,16,161,38,29,6,101,1,10.63,2,1
Falkirk,Forth Valley,87,36,17,14,55,35,20,6,86,0,10.49,2,1
Falkirk,Forth Valley,90,20,9,9,63,44,18,0,76,0,3.82,3,1
Falkirk,Forth Valley,80,122,15,11,108,149,22,0,107,1,11.7,2,1
Falkirk,Forth Valley,83,24,12,11,72,36,18,9,91,1,8.66,3,1
Falkirk,Forth Valley,85,98,17,15,151,52,14,7,85,0,5.51,2,0
Falkirk,Forth Valley,95,6,1,1,79,25,8,0,63,0,1.44,5,1
Falkirk,Forth Valley,88,53,15,15,109,38,19,0,92,1,10.35,2,1
Falkirk,Forth Valley,80,214,14,12,124,52,19,10,144,0,6.13,2,1
Falkirk,Forth Valley,88,28,7,7,167,32,19,5,84,1,5.14,3,1
Falkirk,Forth Valley,92,0,6,7,6,26,10,6,55,0,2.15,4,1
Falkirk,Forth Valley,94,36,2,2,53,12,7,4,67,0,2.23,5,1
Falkirk,Forth Valley,93,7,0,1,97,0,11,5,62,1,1.97,5,1
Falkirk,Forth Valley,87,27,9,9,101,83,20,7,99,1,6.02,3,1
Falkirk,Forth Valley,76,124,14,15,88,69,23,2,134,1,10.06,2,1
Falkirk,Forth Valley,94,20,1,3,64,0,14,0,55,0,1.91,5,1
Falkirk,Forth Valley,88,49,7,6,69,38,17,8,97,2,8.39,4,1
Falkirk,Forth Valley,88,37,7,7,153,0,18,7,67,0,6.48,4,1
Falkirk,Forth Valley,91,44,2,3,67,31,13,7,64,1,3.89,5,1
Falkirk,Forth Valley,89,9,3,3,91,0,18,0,71,0,0.79,5,1
Falkirk,Forth Valley,89,78,13,13,95,82,25,4,97,1,10.07,3,1
Falkirk,Forth Valley,85,306,18,17,121,116,27,7,136,1,13.42,2,1
Falkirk,Forth Valley,73,59,15,14,128,34,25,6,134,0,12.73,2,1
Falkirk,Forth Valley,67,88,30,20,144,36,19,10,135,0,17.34,1,1
Falkirk,Forth Valley,94,8,3,5,48,0,16,13,68,1,1.23,4,1
Falkirk,Forth Valley,82,87,13,11,98,157,22,3,112,0,6.84,3,1
Falkirk,Forth Valley,82,25,10,11,137,0,20,3,99,1,4.77,3,1
Falkirk,Forth Valley,78,35,8,8,88,0,21,3,98,0,3.81,3,1
Falkirk,Forth Valley,84,99,5,6,77,0,15,4,88,0,5.8,4,1
Falkirk,Forth Valley,89,6,3,3,67,0,13,6,69,0,3.08,5,1
Falkirk,Forth Valley,89,6,2,2,57,0,17,0,75,0,2.39,5,1
Falkirk,Forth Valley,86,47,10,8,75,49,20,17,115,0,5.27,3,1
Falkirk,Forth Valley,88,33,5,5,85,0,16,8,73,1,7.08,4,1
Falkirk,Forth Valley,88,15,1,3,61,61,17,0,66,0,0,5,1
Falkirk,Forth Valley,93,10,3,4,133,0,18,13,61,2,3.76,5,1
Falkirk,Forth Valley,89,12,5,6,96,0,19,0,73,1,9.54,4,1
Falkirk,Forth Valley,86,41,13,9,94,44,20,9,86,1,10.82,3,1
Falkirk,Forth Valley,88,36,2,3,56,0,16,0,48,1,2.59,5,1
Falkirk,Forth Valley,88,68,10,11,121,56,19,5,107,1,10.04,3,1
Falkirk,Forth Valley,91,47,4,4,112,0,13,7,73,1,2.06,5,1
Falkirk,Forth Valley,71,85,15,14,125,0,24,21,121,0,12.23,2,1
Falkirk,Forth Valley,80,18,16,13,107,0,21,0,94,1,8.3,2,1
Falkirk,Forth Valley,81,23,12,13,90,0,19,3,106,1,10.73,2,1
Falkirk,Forth Valley,81,86,13,12,102,34,18,5,101,1,8.71,2,0
Falkirk,Forth Valley,78,33,5,3,96,96,13,0,100,0,6.27,4,0
Falkirk,Forth Valley,86,73,4,5,109,0,15,4,104,2,6.85,4,0
Falkirk,Forth Valley,81,100,10,14,142,103,20,5,108,1,12.44,2,0
Falkirk,Forth Valley,64,244,42,33,178,470,25,11,154,2,15.2,1,1
Falkirk,Forth Valley,74,126,26,24,65,76,22,12,166,1,14.38,1,1
Falkirk,Forth Valley,69,361,32,27,112,108,29,0,159,1,10.92,1,1
Falkirk,Forth Valley,66,102,33,22,158,156,21,13,148,1,14.4,1,1
Falkirk,Forth Valley,78,80,19,14,117,178,18,7,110,1,9.38,2,1
Falkirk,Forth Valley,79,124,15,17,122,186,23,9,111,4,13.28,2,1
Falkirk,Forth Valley,88,12,6,5,47,119,15,7,90,1,4.01,4,1
Falkirk,Forth Valley,81,161,22,18,148,190,23,15,134,1,13.05,1,1
Falkirk,Forth Valley,76,52,10,7,77,96,17,12,84,1,5.98,4,1
Falkirk,Forth Valley,90,27,5,7,115,40,12,4,77,0,6.9,4,1
Falkirk,Forth Valley,81,33,5,4,158,0,22,12,101,0,2.75,4,1
Falkirk,Forth Valley,88,40,2,1,35,33,7,6,82,0,1.3,5,1
Falkirk,Forth Valley,88,65,5,5,108,29,12,6,72,1,5.11,5,1
Falkirk,Forth Valley,78,54,24,22,157,50,21,13,101,3,12.56,1,1
Falkirk,Forth Valley,82,86,20,18,114,35,20,0,92,0,12.43,2,1
Falkirk,Forth Valley,79,385,26,23,110,335,27,15,146,3,9.36,1,1
Falkirk,Forth Valley,76,140,20,24,98,372,20,11,130,8,14.5,1,1
Falkirk,Forth Valley,71,271,26,25,138,106,31,6,182,0,18.5,1,1
Falkirk,Forth Valley,83,0,6,4,504,26,10,5,77,1,4.79,4,1
Falkirk,Forth Valley,85,48,10,11,84,0,21,13,107,1,10.32,3,1
Falkirk,Forth Valley,67,106,17,14,106,58,21,10,124,1,17.04,2,1
Falkirk,Forth Valley,69,154,20,20,82,130,22,2,108,0,11.42,1,1
Falkirk,Forth Valley,71,59,17,13,91,86,17,0,137,1,15.99,2,1
Falkirk,Forth Valley,89,17,9,8,90,32,17,7,98,2,10.76,3,1
Falkirk,Forth Valley,100,118,25,30,88,188,31,NA,116,4,4.95,1,1
Falkirk,Forth Valley,88,95,7,6,95,39,21,4,113,1,6.63,4,1
Falkirk,Forth Valley,73,178,16,18,119,159,22,0,126,5,12.44,2,1
Falkirk,Forth Valley,88,63,10,11,75,86,18,13,82,4,13.98,3,1
Falkirk,Forth Valley,88,60,5,6,126,31,20,7,71,0,9.68,4,1
Falkirk,Forth Valley,91,42,6,6,90,0,11,14,80,1,2.55,5,1
Falkirk,Forth Valley,85,24,3,3,82,0,11,6,69,1,2.37,5,1
Falkirk,Forth Valley,79,29,13,10,66,35,17,6,88,1,8.23,3,1
Falkirk,Forth Valley,84,56,17,12,84,45,18,7,75,1,2.69,3,1
Falkirk,Forth Valley,73,103,35,30,218,164,29,22,153,1,15.26,1,1
Falkirk,Forth Valley,79,96,18,16,175,41,26,0,80,1,13.11,2,1
Falkirk,Forth Valley,60,97,31,25,117,203,25,6,110,3,12.21,1,1
Falkirk,Forth Valley,80,160,26,25,103,183,30,8,128,1,13.4,1,1
Falkirk,Forth Valley,76,116,15,14,95,67,24,0,118,1,9.46,2,1
Falkirk,Forth Valley,74,32,12,12,94,0,21,11,105,3,9.2,2,1
Falkirk,Forth Valley,71,210,23,19,92,190,19,6,127,0,9.58,1,1
Falkirk,Forth Valley,72,174,23,21,121,138,28,11,145,0,14.9,1,1
Falkirk,Forth Valley,73,30,23,16,169,0,18,12,131,1,17.52,1,1
Falkirk,Forth Valley,94,28,2,7,94,53,15,12,56,2,7.57,5,1
Falkirk,Forth Valley,71,100,18,14,121,54,25,0,138,1,9.65,2,1
Falkirk,Forth Valley,69,65,20,15,86,122,20,10,103,2,14.18,2,1
Falkirk,Forth Valley,83,124,10,12,123,107,19,13,106,1,5.27,2,1
Falkirk,Forth Valley,89,21,2,3,54,0,12,0,68,0,1.22,5,1
Falkirk,Forth Valley,90,18,2,2,56,0,13,0,57,0,4.43,5,1
Falkirk,Forth Valley,93,0,2,2,44,0,8,0,43,0,3.08,5,1
Falkirk,Forth Valley,94,17,1,1,68,0,11,0,69,0,0.59,5,1
Falkirk,Forth Valley,94,5,5,8,57,0,13,8,63,1,1.52,4,1
Falkirk,Forth Valley,74,154,21,18,81,182,22,6,118,1,11.26,1,0
Falkirk,Forth Valley,77,88,24,21,116,71,19,8,119,0,17.36,1,0
Falkirk,Forth Valley,76,65,17,16,106,0,24,9,108,5,7.03,2,0
Falkirk,Forth Valley,79,80,14,15,104,29,21,6,110,0,11.99,2,0
Falkirk,Forth Valley,77,28,11,8,89,0,18,0,89,1,9.01,3,0
Falkirk,Forth Valley,88,38,7,6,82,28,17,2,89,0,3.79,4,0
Falkirk,Forth Valley,92,6,4,4,70,73,13,0,65,0,5.97,5,0
Falkirk,Forth Valley,73,50,19,16,105,34,20,7,126,1,10.37,2,0
Falkirk,Forth Valley,78,77,19,16,90,34,17,9,108,1,11.26,2,0
Falkirk,Forth Valley,77,24,11,10,64,0,15,6,86,0,10.74,3,0
Falkirk,Forth Valley,94,161,4,4,111,0,15,0,101,3,4.1,4,0
Falkirk,Forth Valley,77,46,16,13,116,96,21,11,92,1,5.51,2,0
Falkirk,Forth Valley,72,72,19,14,112,0,20,8,114,0,10.05,2,0
Falkirk,Forth Valley,89,20,5,4,37,0,10,3,71,0,2.14,4,1
Falkirk,Forth Valley,95,7,1,2,43,0,9,4,51,0,3.89,5,1
Falkirk,Forth Valley,88,31,6,3,75,26,12,0,80,0,6.24,4,1
Falkirk,Forth Valley,89,7,3,1,65,0,10,4,79,0,4.53,5,1
Falkirk,Forth Valley,92,22,3,5,59,0,14,0,50,0,1.65,5,1
Falkirk,Forth Valley,95,35,4,3,76,0,13,7,58,0,1.51,5,1
Falkirk,Forth Valley,77,26,11,11,87,88,18,0,102,0,7.07,3,1
Falkirk,Forth Valley,92,32,3,3,57,0,14,4,72,0,3.31,5,1
Falkirk,Forth Valley,89,18,5,7,70,0,15,4,80,0,4.25,4,1
Falkirk,Forth Valley,95,48,5,6,82,45,16,0,84,0,2.27,4,1
Falkirk,Forth Valley,92,22,5,4,123,0,13,0,67,1,2.77,4,1
Falkirk,Forth Valley,82,83,15,12,95,83,17,7,80,0,9.52,2,1
Falkirk,Forth Valley,86,28,2,1,63,0,13,4,67,0,0.95,5,1
Falkirk,Forth Valley,68,56,24,24,135,143,23,6,121,0,9.16,1,1
Falkirk,Forth Valley,71,24,16,11,100,0,18,11,88,1,14.41,2,1
Falkirk,Forth Valley,88,83,1,3,91,35,15,10,81,1,2.14,5,1
Falkirk,Forth Valley,93,54,2,4,87,0,16,12,77,1,4.21,5,1
Falkirk,Forth Valley,92,43,3,5,74,0,18,0,55,2,4.47,5,1
Falkirk,Forth Valley,87,23,5,9,88,0,18,4,77,1,4.75,4,1
Falkirk,Forth Valley,80,67,3,4,120,53,20,0,72,0,5.19,5,1
Falkirk,Forth Valley,93,23,3,4,38,0,13,15,66,1,3.69,4,1
Falkirk,Forth Valley,75,31,12,6,58,0,16,4,79,1,7.17,3,1
Falkirk,Forth Valley,74,35,15,14,56,39,24,7,113,0,12.55,2,1
Falkirk,Forth Valley,77,325,17,13,182,0,25,12,122,1,13.28,2,1
Falkirk,Forth Valley,88,24,5,5,121,28,17,2,78,0,2.98,4,1
Falkirk,Forth Valley,77,34,15,15,121,30,19,3,92,1,6.26,2,1
Falkirk,Forth Valley,77,41,13,13,115,34,20,8,99,0,12.64,2,1
Falkirk,Forth Valley,69,93,26,19,176,45,26,16,111,1,16.69,1,1
Falkirk,Forth Valley,84,28,9,8,63,38,18,3,84,0,9.26,3,1
Falkirk,Forth Valley,77,96,14,18,95,131,23,18,114,2,10.95,2,1
Falkirk,Forth Valley,78,152,12,16,117,0,22,0,106,2,5.09,2,1
Falkirk,Forth Valley,86,79,11,10,106,0,17,5,110,3,13.59,3,1
Falkirk,Forth Valley,78,59,15,17,58,0,18,11,95,0,16.17,2,1
Falkirk,Forth Valley,83,83,10,10,85,114,22,8,85,1,5.76,3,1
Falkirk,Forth Valley,81,107,13,15,143,39,19,4,125,1,11.96,2,1
Falkirk,Forth Valley,87,17,12,11,102,0,27,10,115,0,10.82,3,1
Falkirk,Forth Valley,78,37,19,19,130,137,25,3,117,1,7.7,1,1
Falkirk,Forth Valley,85,83,14,13,107,0,22,0,109,1,7.3,2,1
Falkirk,Forth Valley,65,126,26,21,164,103,22,8,152,1,9.97,1,1
Falkirk,Forth Valley,83,158,10,12,94,220,21,11,106,1,7.77,3,1
Falkirk,Forth Valley,87,23,10,12,136,0,19,4,91,2,12.54,3,1
Falkirk,Forth Valley,86,73,6,7,85,33,17,7,85,2,4.59,4,1
Falkirk,Forth Valley,76,78,26,33,129,90,22,17,102,1,15.83,1,1
Falkirk,Forth Valley,80,70,12,10,173,0,21,0,99,1,4.59,3,1
Falkirk,Forth Valley,73,272,28,25,123,157,21,10,118,3,13.91,1,1
Falkirk,Forth Valley,73,136,18,19,82,89,23,8,121,2,12.49,2,1
Falkirk,Forth Valley,90,0,5,6,81,63,17,0,80,2,3.93,4,1
Falkirk,Forth Valley,94,32,3,3,53,35,13,0,60,0,5.19,5,1
Falkirk,Forth Valley,81,99,13,16,103,229,21,11,111,1,12.67,2,1
Falkirk,Forth Valley,79,195,15,12,108,32,21,3,120,1,10.74,2,1
Falkirk,Forth Valley,77,202,32,35,190,392,23,6,158,1,11.16,1,1
Falkirk,Forth Valley,75,92,27,24,116,128,22,9,119,1,9.72,1,1
Falkirk,Forth Valley,92,120,13,11,83,173,17,10,88,1,5.79,3,1
