"data_zone"	"intermediate_zone"	"council_area"	"health_board"	"pct_school_attend"	"alcohol"	"population"	"working_population"	"pct_income_deprived"	"pct_employment_deprived"	"illness"	"mortality"	"drugs"	"pct_depress"	"pct_low_bw"	"hosp_emerg"	"noquals"	"crime"	"pct_no_heating"	"simd_2016_quintile"	"urban"
"5613"	"S01012118"	"Paisley Dykebar"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	22	650	465	9	11	155	52	0	15	0	89	44	62	0	3	1
"5614"	"S01012119"	"Paisley Dykebar"	"Renfrewshire"	"Greater Glasgow and Clyde"	90	55	894	537	2	6	60	66	0	14	6	88	68	NA	1	4	1
"5615"	"S01012120"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	73	320	542	348	20	20	150	113	152	23	4	139	140	407	6	1	1
"5616"	"S01012121"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	66	244	1057	597	21	19	175	153	99	25	5	155	159	152	1	1	1
"5617"	"S01012122"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	105	741	450	10	13	135	118	44	25	0	138	152	284	2	2	1
"5618"	"S01012123"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	74	471	300	12	12	115	55	232	19	0	139	101	234	4	3	1
"5619"	"S01012124"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	85	18	492	369	6	7	85	122	0	21	4	99	83	81	1	4	1
"5620"	"S01012125"	"Paisley East"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	348	731	525	32	32	245	109	247	25	3	162	142	480	2	1	1
"5621"	"S01012126"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	116	819	590	10	8	75	198	24	18	5	106	68	404	3	3	1
"5622"	"S01012127"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	70	238	956	752	18	15	150	110	227	19	6	136	115	4044	10	2	1
"5623"	"S01012128"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	72	215	545	415	21	15	140	123	137	19	10	180	85	698	1	2	1
"5624"	"S01012129"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	428	701	532	24	21	225	147	102	24	8	155	105	929	6	1	1
"5625"	"S01012130"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	258	1033	616	19	19	115	143	190	30	3	125	115	533	1	1	1
"5626"	"S01012131"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	67	301	1078	825	27	21	185	156	119	24	0	159	125	985	7	1	1
"5627"	"S01012132"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	247	711	548	21	16	125	115	30	17	2	153	135	1042	4	1	1
"5628"	"S01012133"	"Paisley Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	201	825	637	14	12	95	113	106	14	7	109	74	473	4	2	1
"5629"	"S01012134"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	70	1115	647	8	7	100	89	0	19	3	98	49	260	2	4	1
"5630"	"S01012135"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	73	528	814	595	34	35	255	199	601	27	9	181	143	1427	2	1	1
"5631"	"S01012136"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	77	182	828	663	27	25	215	206	69	22	9	157	132	847	5	1	1
"5632"	"S01012137"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	484	789	539	24	23	155	90	284	23	7	142	132	724	2	1	1
"5633"	"S01012138"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	97	928	643	9	7	95	140	28	16	9	119	75	302	1	4	1
"5634"	"S01012139"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	32	914	555	10	9	130	110	34	17	3	119	95	88	1	3	1
"5635"	"S01012140"	"Paisley North East"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	35	504	313	2	4	45	93	68	14	0	92	50	219	0	5	1
"5636"	"S01012141"	"Paisley Ralston"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	83	971	597	4	5	50	42	0	13	0	84	55	41	1	5	1
"5637"	"S01012142"	"Paisley Ralston"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	29	959	546	3	5	65	53	0	14	0	67	62	104	1	5	1
"5638"	"S01012143"	"Paisley Ralston"	"Renfrewshire"	"Greater Glasgow and Clyde"	94	51	877	516	3	3	60	63	48	15	0	76	51	137	1	5	1
"5639"	"S01012144"	"Paisley Ralston"	"Renfrewshire"	"Greater Glasgow and Clyde"	92	59	1010	619	4	6	80	87	0	18	3	100	58	59	1	4	1
"5640"	"S01012145"	"Paisley Ralston"	"Renfrewshire"	"Greater Glasgow and Clyde"	92	118	1037	640	2	3	45	57	0	12	3	82	49	58	0	5	1
"5641"	"S01012146"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	77	276	979	652	25	18	180	112	168	22	2	134	147	481	1	1	1
"5642"	"S01012147"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	288	732	465	31	24	195	160	199	25	9	152	169	465	2	1	1
"5643"	"S01012148"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	254	708	444	28	25	200	154	246	23	9	174	177	495	2	1	1
"5644"	"S01012149"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	79	98	848	533	18	12	120	171	172	20	9	107	78	496	3	2	1
"5645"	"S01012150"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	274	872	494	29	21	165	132	409	21	3	174	169	402	4	1	1
"5646"	"S01012151"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	306	702	385	20	13	135	101	0	21	3	139	153	214	2	2	1
"5647"	"S01012152"	"Paisley Gallowhill and Hillington"	"Renfrewshire"	"Greater Glasgow and Clyde"	73	419	749	494	32	29	235	117	894	25	11	161	189	201	3	1	1
"5648"	"S01012153"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	72	402	517	413	29	26	220	192	678	24	7	189	141	2247	4	1	1
"5649"	"S01012154"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	308	761	567	26	25	195	140	457	23	8	150	146	1356	5	1	1
"5650"	"S01012155"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	448	505	374	24	25	190	135	222	23	17	166	147	1487	7	1	1
"5651"	"S01012156"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	285	772	503	25	22	195	192	342	24	26	203	170	584	3	1	1
"5652"	"S01012157"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	69	148	1009	652	18	14	125	121	127	20	5	138	151	218	4	2	1
"5653"	"S01012158"	"Paisley North"	"Renfrewshire"	"Greater Glasgow and Clyde"	84	114	1202	811	7	6	85	91	78	12	8	121	88	1383	2	3	1
"5654"	"S01012159"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	92	70	464	267	2	6	65	56	0	16	25	84	98	65	1	4	1
"5655"	"S01012160"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	94	13	661	404	4	4	65	69	103	14	6	79	84	76	0	5	1
"5656"	"S01012161"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	109	453	289	25	20	160	59	652	24	3	138	182	840	1	1	1
"5657"	"S01012162"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	433	1061	670	19	17	135	205	192	21	4	145	159	708	0	2	1
"5658"	"S01012163"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	376	757	527	21	20	180	129	312	19	11	147	133	503	1	1	1
"5659"	"S01012164"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	43	1114	772	3	3	50	41	39	12	3	90	64	36	0	5	1
"5660"	"S01012165"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	68	513	928	584	28	25	180	159	304	25	7	138	173	442	4	1	1
"5661"	"S01012166"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	124	570	392	26	18	140	144	97	18	9	135	140	264	6	1	1
"5662"	"S01012167"	"Renfrew West"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	249	808	522	14	15	145	96	340	18	4	123	139	657	2	2	1
"5663"	"S01012168"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	84	833	487	5	5	65	57	0	15	4	83	65	168	2	4	1
"5664"	"S01012169"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	122	880	533	13	13	145	104	100	19	4	109	115	193	2	2	1
"5665"	"S01012170"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	116	985	569	14	14	130	115	97	23	12	114	116	203	2	2	1
"5666"	"S01012171"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	122	965	595	14	10	135	235	29	20	6	134	144	145	1	2	1
"5667"	"S01012172"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	80	72	710	419	21	16	150	110	164	22	7	115	142	127	1	2	1
"5668"	"S01012173"	"Renfrew South"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	55	688	358	4	6	70	46	0	15	20	95	67	116	0	4	1
"5669"	"S01012174"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	16	906	670	3	4	55	56	0	12	10	67	57	177	1	4	1
"5670"	"S01012175"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	66	795	555	6	7	90	86	137	14	4	76	86	202	2	3	1
"5671"	"S01012176"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	84	91	775	514	6	6	80	40	39	14	0	75	94	142	2	3	1
"5672"	"S01012177"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	58	606	368	3	5	105	34	0	17	5	87	99	66	1	4	1
"5673"	"S01012178"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	64	514	332	2	5	45	62	0	16	0	96	80	117	2	5	1
"5674"	"S01012179"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	69	369	572	313	14	13	115	90	129	18	0	130	109	105	3	2	1
"5675"	"S01012180"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	80	196	559	307	10	14	145	137	63	19	13	123	112	179	1	2	1
"5676"	"S01012181"	"Renfrew East"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	173	698	437	14	13	125	98	167	19	8	116	112	660	2	2	1
"5677"	"S01012182"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	36	1373	1021	2	1	10	75	0	11	9	89	81	883	1	5	1
"5678"	"S01012183"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	182	832	562	15	14	145	102	117	18	2	130	132	590	2	2	1
"5679"	"S01012184"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	85	59	719	573	8	5	80	68	0	10	7	83	51	167	0	4	1
"5680"	"S01012185"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	80	172	735	595	18	20	165	159	78	20	7	122	151	613	7	1	1
"5681"	"S01012186"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	87	110	718	400	14	16	130	114	134	19	5	113	126	181	2	2	1
"5682"	"S01012187"	"Renfrew North"	"Renfrewshire"	"Greater Glasgow and Clyde"	64	214	637	411	24	20	175	76	181	24	7	156	144	629	3	1	1
"5683"	"S01012188"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	80	166	562	314	7	5	95	164	65	19	0	126	86	160	2	3	1
"5684"	"S01012189"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	40	603	384	5	6	80	75	0	15	7	101	84	50	0	4	1
"5685"	"S01012190"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	94	10	547	342	3	5	65	60	0	11	10	62	49	55	1	5	1
"5686"	"S01012191"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	37	841	565	4	4	60	58	0	13	15	75	59	48	0	5	1
"5687"	"S01012192"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	87	55	482	305	3	3	65	77	66	16	10	95	60	NA	0	4	1
"5688"	"S01012193"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	92	9	540	397	2	3	45	89	0	13	13	83	38	NA	0	5	1
"5689"	"S01012194"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	92	26	569	424	1	3	40	70	0	10	0	57	26	NA	0	5	1
"5690"	"S01012195"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	90	34	1120	751	5	5	75	86	51	16	14	91	54	36	0	4	1
"5691"	"S01012196"	"Erskine East and Inchinnan"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	0	531	389	3	4	55	73	0	13	13	67	59	113	0	5	1
"5692"	"S01012197"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	80	195	697	395	13	12	135	97	0	25	4	125	98	72	0	3	1
"5693"	"S01012198"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	88	917	536	13	12	120	146	0	23	4	134	104	197	1	3	1
"5694"	"S01012199"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	179	712	437	11	8	115	109	0	20	13	112	122	183	0	3	1
"5695"	"S01012200"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	61	653	399	11	13	145	58	0	19	11	91	114	123	1	3	1
"5696"	"S01012201"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	78	80	745	436	11	11	115	87	0	20	0	128	105	161	1	3	1
"5697"	"S01012202"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	177	603	369	8	7	100	80	0	18	13	107	79	50	2	3	1
"5698"	"S01012203"	"Erskine Central"	"Renfrewshire"	"Greater Glasgow and Clyde"	87	50	749	472	5	4	70	59	144	17	0	92	75	NA	0	4	1
"5699"	"S01012204"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	6	765	594	1	4	50	97	0	14	0	81	56	NA	0	5	1
"5700"	"S01012205"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	41	643	438	3	4	70	40	0	15	7	78	52	NA	0	4	1
"5701"	"S01012206"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	85	23	859	565	5	5	65	33	67	13	6	102	74	NA	1	4	1
"5702"	"S01012207"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	75	913	529	11	11	120	104	0	20	9	116	95	121	1	3	1
"5703"	"S01012208"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	128	1014	607	15	12	120	94	29	19	5	136	103	119	1	2	1
"5704"	"S01012209"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	76	295	772	486	15	11	150	100	0	17	10	156	105	156	1	2	1
"5705"	"S01012210"	"Erskine West"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	108	764	430	14	13	130	100	39	23	5	129	104	157	2	3	1
"5706"	"S01012211"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	76	854	546	10	8	95	111	35	16	0	96	76	106	1	3	0
"5707"	"S01012212"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	11	747	465	1	3	45	47	0	14	11	85	40	NA	1	5	0
"5708"	"S01012213"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	21	807	491	1	4	40	59	0	14	4	66	50	NA	0	5	0
"5709"	"S01012214"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	93	26	690	390	2	4	40	52	169	13	6	96	41	73	0	5	0
"5710"	"S01012215"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	94	5	793	532	2	2	35	58	0	11	4	75	39	NA	1	5	0
"5711"	"S01012216"	"Bishopton"	"Renfrewshire"	"Greater Glasgow and Clyde"	88	25	687	448	3	3	55	79	0	10	7	88	42	146	1	5	0
"5712"	"S01012217"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	754	524	343	28	26	220	174	386	22	3	204	154	688	6	1	1
"5713"	"S01012218"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	74	123	516	326	37	26	240	108	202	21	9	185	168	854	7	1	1
"5714"	"S01012219"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	110	837	482	24	24	180	101	84	22	14	134	176	275	1	1	1
"5715"	"S01012220"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	79	206	614	376	30	27	185	118	234	28	28	149	170	179	5	1	1
"5716"	"S01012221"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	86	123	625	352	23	16	175	135	0	25	5	124	157	256	1	2	1
"5717"	"S01012222"	"Linwood South"	"Renfrewshire"	"Greater Glasgow and Clyde"	83	98	816	455	18	16	145	74	88	26	12	118	158	258	2	2	1
"5718"	"S01012223"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	79	129	701	402	22	17	180	136	94	24	28	172	155	214	2	1	1
"5719"	"S01012224"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	75	124	813	517	14	12	125	101	67	18	8	116	141	246	2	2	1
"5720"	"S01012225"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	89	1032	619	21	17	140	122	112	19	5	127	139	243	2	2	1
"5721"	"S01012226"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	55	713	418	7	8	95	86	0	19	10	111	100	56	2	3	1
"5722"	"S01012227"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	81	227	626	379	7	6	90	79	0	18	9	110	111	48	1	3	1
"5723"	"S01012228"	"Linwood North"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	88	685	426	8	7	110	96	43	16	4	102	118	88	3	3	1
"5724"	"S01012229"	"Houston South"	"Renfrewshire"	"Greater Glasgow and Clyde"	93	47	686	459	4	4	60	84	0	13	4	77	60	58	1	4	0
"5725"	"S01012230"	"Houston South"	"Renfrewshire"	"Greater Glasgow and Clyde"	96	30	926	589	2	4	60	29	35	11	7	60	43	43	1	5	0
"5726"	"S01012231"	"Houston South"	"Renfrewshire"	"Greater Glasgow and Clyde"	94	11	805	546	3	3	30	54	40	9	5	67	30	NA	0	5	0
"5727"	"S01012232"	"Houston South"	"Renfrewshire"	"Greater Glasgow and Clyde"	96	28	850	547	1	2	55	53	0	10	6	89	29	NA	0	5	0
"5728"	"S01012233"	"Houston North"	"Renfrewshire"	"Greater Glasgow and Clyde"	96	24	951	583	2	1	30	71	0	10	14	73	32	NA	0	5	0
"5729"	"S01012234"	"Houston North"	"Renfrewshire"	"Greater Glasgow and Clyde"	90	66	1103	709	5	5	50	54	0	11	5	72	32	54	1	4	0
"5730"	"S01012235"	"Houston North"	"Renfrewshire"	"Greater Glasgow and Clyde"	95	18	454	232	1	2	40	68	0	11	0	60	30	NA	0	5	0
"5731"	"S01012236"	"Houston North"	"Renfrewshire"	"Greater Glasgow and Clyde"	90	67	626	391	7	7	65	99	0	14	0	105	76	112	0	4	0
"5732"	"S01012237"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	98	6	793	455	3	3	40	50	0	9	0	66	21	88	0	5	0
"5733"	"S01012238"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	82	94	580	383	13	9	105	88	92	16	5	111	105	190	3	3	0
"5734"	"S01012239"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	84	130	583	385	22	18	160	143	0	15	0	143	113	223	1	2	0
"5735"	"S01012240"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	84	69	786	450	12	11	105	83	0	16	0	102	105	191	1	3	0
"5736"	"S01012241"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	8	594	338	4	4	40	15	0	10	0	57	31	51	0	5	0
"5737"	"S01012242"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	91	107	779	474	3	3	40	91	0	10	9	75	22	39	0	5	0
"5738"	"S01012243"	"Bridge of Weir"	"Renfrewshire"	"Greater Glasgow and Clyde"	89	64	618	354	2	3	45	32	53	10	0	70	41	49	1	5	0
"5739"	"S01012244"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	90	14	1023	685	5	8	60	47	0	13	7	51	56	49	3	4	0
"5740"	"S01012245"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	90	39	748	420	6	5	60	83	0	17	0	72	51	NA	1	4	0
"5741"	"S01012246"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	92	67	813	476	3	2	25	54	46	13	6	66	26	62	1	5	0
"5742"	"S01012247"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	89	23	795	482	5	3	45	111	44	14	6	87	29	101	3	4	0
"5743"	"S01012248"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	90	79	792	511	7	3	35	57	0	13	4	85	59	NA	3	4	0
"5744"	"S01012249"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	91	5	865	525	5	5	50	87	0	17	12	83	50	93	4	4	0
"5745"	"S01012250"	"Tweeddale West Area"	"Scottish Borders"	"Borders"	94	43	705	444	2	1	20	74	0	10	5	118	48	128	3	4	0
"5746"	"S01012251"	"Peebles North"	"Scottish Borders"	"Borders"	85	144	990	594	12	12	70	93	65	17	2	143	111	254	3	3	0
"5747"	"S01012252"	"Peebles North"	"Scottish Borders"	"Borders"	87	126	680	441	15	9	80	127	172	14	9	151	95	133	1	3	0
"5748"	"S01012253"	"Peebles North"	"Scottish Borders"	"Borders"	88	116	846	521	9	10	90	108	145	16	12	150	97	273	3	3	0
"5749"	"S01012254"	"Peebles North"	"Scottish Borders"	"Borders"	90	43	899	540	5	4	45	77	34	14	3	108	62	45	3	5	0
"5750"	"S01012255"	"Peebles North"	"Scottish Borders"	"Borders"	86	96	911	457	8	5	65	84	0	14	4	104	47	298	1	4	0
"5751"	"S01012256"	"Peebles South"	"Scottish Borders"	"Borders"	92	30	1028	623	3	2	25	76	0	11	2	106	38	29	0	5	0
"5752"	"S01012257"	"Peebles South"	"Scottish Borders"	"Borders"	92	134	903	528	6	6	50	55	78	16	0	118	105	78	2	4	0
"5753"	"S01012258"	"Peebles South"	"Scottish Borders"	"Borders"	95	13	751	415	2	2	25	65	0	10	0	79	35	40	0	5	0
"5754"	"S01012259"	"Peebles South"	"Scottish Borders"	"Borders"	94	62	688	344	1	2	25	46	0	11	0	90	31	88	1	5	0
"5755"	"S01012260"	"Peebles South"	"Scottish Borders"	"Borders"	88	90	887	492	6	6	60	92	40	16	0	124	79	147	1	4	0
"5756"	"S01012261"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	91	6	919	553	2	1	10	30	0	10	0	80	25	NA	1	5	0
"5757"	"S01012262"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	84	20	901	569	8	9	70	77	38	13	0	94	42	145	5	3	0
"5758"	"S01012263"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	83	44	711	443	10	11	90	49	0	17	5	112	115	71	3	3	0
"5759"	"S01012264"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	94	70	460	262	8	7	50	81	0	15	0	94	63	NA	2	4	0
"5760"	"S01012265"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	82	69	775	462	11	9	80	59	127	18	5	104	129	NA	1	3	0
"5761"	"S01012266"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	87	97	1135	643	8	7	75	92	84	16	0	113	70	88	1	4	0
"5762"	"S01012267"	"Tweeddale East Area"	"Scottish Borders"	"Borders"	92	96	694	397	4	4	55	83	49	15	0	99	46	58	1	5	0
"5763"	"S01012268"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	91	21	645	421	4	3	35	59	0	11	8	107	52	78	3	4	0
"5764"	"S01012269"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	91	28	994	534	6	5	50	80	146	16	10	97	80	61	1	5	0
"5765"	"S01012270"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	89	32	772	460	9	9	75	96	40	15	4	130	105	143	4	3	0
"5766"	"S01012271"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	87	59	1276	817	4	3	40	41	51	13	13	95	56	102	6	4	0
"5767"	"S01012272"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	85	32	713	437	6	6	55	59	0	16	0	102	52	70	5	4	0
"5768"	"S01012273"	"Earlston Stow and Clovernfords Area"	"Scottish Borders"	"Borders"	91	17	796	465	8	6	55	41	43	16	0	94	50	38	1	4	0
"5769"	"S01012274"	"Galashiels North"	"Scottish Borders"	"Borders"	89	145	888	595	11	9	80	106	198	20	0	133	81	124	2	3	1
"5770"	"S01012275"	"Galashiels North"	"Scottish Borders"	"Borders"	79	144	806	619	15	13	105	115	28	18	8	133	99	1097	5	2	1
"5771"	"S01012276"	"Galashiels North"	"Scottish Borders"	"Borders"	84	143	966	623	11	12	90	125	149	21	0	123	81	426	2	3	1
"5772"	"S01012277"	"Galashiels North"	"Scottish Borders"	"Borders"	78	192	1059	740	9	9	75	88	71	20	4	134	95	256	2	3	1
"5773"	"S01012278"	"Galashiels West"	"Scottish Borders"	"Borders"	80	238	680	437	15	13	95	140	0	25	4	164	104	1123	3	2	1
"5774"	"S01012279"	"Galashiels West"	"Scottish Borders"	"Borders"	76	140	725	504	14	14	105	94	105	22	8	145	95	180	3	2	1
"5775"	"S01012280"	"Galashiels West"	"Scottish Borders"	"Borders"	86	151	935	618	14	14	90	82	253	23	6	126	115	75	1	2	1
"5776"	"S01012281"	"Galashiels West"	"Scottish Borders"	"Borders"	77	223	671	460	11	7	70	122	216	19	3	172	88	225	4	3	1
"5777"	"S01012282"	"Galashiels South"	"Scottish Borders"	"Borders"	93	50	1111	700	6	4	55	101	68	13	9	95	71	136	1	4	1
"5778"	"S01012283"	"Galashiels South"	"Scottish Borders"	"Borders"	85	77	869	544	10	10	75	98	116	18	3	132	65	150	0	3	1
"5779"	"S01012284"	"Galashiels South"	"Scottish Borders"	"Borders"	77	147	755	465	15	16	115	102	475	23	0	141	126	798	3	2	1
"5780"	"S01012285"	"Galashiels South"	"Scottish Borders"	"Borders"	95	103	529	294	5	7	60	85	79	18	8	101	72	285	1	4	1
"5781"	"S01012286"	"Langlee"	"Scottish Borders"	"Borders"	73	156	1003	644	15	15	100	127	234	22	7	149	126	240	2	2	1
"5782"	"S01012287"	"Langlee"	"Scottish Borders"	"Borders"	64	204	885	556	29	26	155	126	284	25	16	193	157	624	2	1	1
"5783"	"S01012288"	"Langlee"	"Scottish Borders"	"Borders"	75	170	788	485	23	21	125	106	207	22	7	157	179	688	2	1	1
"5784"	"S01012289"	"Melrose and Tweedbank Area"	"Scottish Borders"	"Borders"	92	31	848	462	8	6	55	53	50	16	0	81	50	NA	0	4	0
"5785"	"S01012290"	"Melrose and Tweedbank Area"	"Scottish Borders"	"Borders"	83	34	600	345	9	8	75	76	0	21	0	102	68	167	2	3	0
